accession	reference_length	covered_bases	reads_aligned	mean_coverage	RPKMF	sequence_name	taxid	kingdom	phylum	class	order	family	genus	species	subspecies	strain	sample_ID	total_filtered_reads_in_sample
NC_045512.2	29903	5342	289	1.3827513	0.380608	Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome	2697049	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	YYBAEQ.p1845	25392464
KY316160.1	34169	34169	100782	420.98404	116.157	Human adenovirus 41 isolate SH/2015/D16, complete genome	10524	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus F	Human adenovirus 41	Human adenovirus 41	YYBAEQ.p1845	25392464
AB008673.1	613	597	562	148.26782	36.1053	Human rotavirus C mRNA for NSP4, complete cds	10943	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus C	Human rotavirus C	Human rotavirus C	YYBAEQ.p1845	25392464
AB010145.1	8251	2213	96	1.564992	0.458205	Aichi virus genomic RNA, complete genome	1313215	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Kobuvirus	Aichivirus A	Aichi virus 1	Aichi virus 1	YYBAEQ.p1845	25392464
AB054688.1	5865	1899	70	1.9476815	0.47003	Squash mosaic virus RNA1, complete sequence	12263	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Secoviridae	Comovirus	Squash mosaic virus	unclassified Squash mosaic virus subspecies/strain	unclassified Squash mosaic virus strain	YYBAEQ.p1845	25392464
AB186897.1	2525	2227	400	22.97221	6.2387	Human picobirnavirus RNA segment 1 genomic RNA, complete sequence	145856	Viruses	Pisuviricota	Duplopiviricetes	Durnavirales	Picobirnaviridae	Orthopicobirnavirus	Orthopicobirnavirus hominis	Human picobirnavirus	Human picobirnavirus	YYBAEQ.p1845	25392464
AB308374.1	6673	4957	4323	93.82999	25.5129	Mamastrovirus 1 genomic RNA, complete genome, isolate: V1347	1239565	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	unclassified Mamastrovirus 1 subspecies/strain	unclassified Mamastrovirus 1 strain	YYBAEQ.p1845	25392464
AB623037.2	7442	7112	1022	20.060204	5.40825	Sapovirus Hu/OH08021/2008/JP genomic RNA, complete genome	1003429	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Hu/OH08021/2008/JP	Sapovirus Hu/OH08021/2008/JP	YYBAEQ.p1845	25392464
AB792642.1	1062	1008	1745	261.91666	64.7092	Feline rotavirus A VP7 gene for VP7 protein, complete cds, strain: RVA/Cat-tc/JPN/FRV-1/1986/G3P[9]	31564	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Feline rotavirus	Feline rotavirus A	Feline rotavirus A	YYBAEQ.p1845	25392464
AF043303.1	4679	4643	4860	152.64407	40.9052	Adeno-associated virus 2, complete genome	10804	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Dependoparvovirus	Adeno-associated dependoparvovirus A	adeno-associated virus 2	adeno-associated virus 2	YYBAEQ.p1845	25392464
AF192260.1	5454	2745	289	7.3039217	2.08679	Periplaneta fuliginosa densovirus, complete genome	97344	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Pefuambidensovirus	Blattodean pefuambidensovirus 1	Periplaneta fuliginosa densovirus	Periplaneta fuliginosa densovirus	YYBAEQ.p1845	25392464
AF260508.1	6759	5692	8932	193.1846	52.0429	Human astrovirus type 8, complete genome	43358	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 8	Human astrovirus 8	YYBAEQ.p1845	25392464
AF368033.1	3854	1912	173	6.1935744	1.76779	Ndelle virus segment L1, complete sequence	179877	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	Mammalian orthoreovirus 4 Ndelle	Mammalian orthoreovirus 4 Ndelle	YYBAEQ.p1845	25392464
AF368034.1	2203	1410	151	10.14564	2.69934	Ndelle virus segment M2, complete sequence	179877	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	Mammalian orthoreovirus 4 Ndelle	Mammalian orthoreovirus 4 Ndelle	YYBAEQ.p1845	25392464
AF401755.1	2359	1518	109	6.956994	1.81967	Human rotavirus G2 strain KO-2 VP4 gene, complete cds	73034	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus G2	Rotavirus G2	YYBAEQ.p1845	25392464
AF473561.1	5666	2934	252	6.435642	1.75154	Beet western yellows virus strain USA, complete genome	12042	Viruses	Pisuviricota	Pisoniviricetes	Sobelivirales	Solemoviridae	Polerovirus	Beet western yellows virus	unclassified Beet western yellows virus subspecies/strain	unclassified Beet western yellows virus strain	YYBAEQ.p1845	25392464
AF495467.1	5097	5015	1919	53.971092	14.8271	Minute virus of canines non structural protein 1, NP1, virus protein 1, and virus protein 2 genes, complete cds	329639	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Carnivore bocaparvovirus 1	Canine minute virus	Canine minute virus	YYBAEQ.p1845	25392464
AY116593.1	751	405	37	8.171381	1.94025	Bovine rotavirus RF NSP4 mRNA, complete cds	10933	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Bovine rotavirus strain RF	Bovine rotavirus strain RF	YYBAEQ.p1845	25392464
AY237420.2	7458	2733	143	2.7936509	0.755108	Sapovirus Mc10 polyprotein precursor, mRNA, complete cds; and unknown mRNA	234601	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Mc10	Sapovirus Mc10	YYBAEQ.p1845	25392464
AY646854.2	7429	1337	83	1.6242616	0.43999	Sapovirus Chanthaburi-74/Thailand, complete genome	300715	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Chanthaburi-74/Thailand	Sapovirus Chanthaburi-74/Thailand	YYBAEQ.p1845	25392464
AY646856.2	7500	5939	452	8.67279	2.37341	Sapovirus NongKhai-24/Thailand, complete genome	300717	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus NongKhai-24/Thailand	Sapovirus NongKhai-24/Thailand	YYBAEQ.p1845	25392464
AY720891.1	6723	5070	3366	69.882095	19.7172	Human astrovirus type 4 strain Dresden, complete genome	35300	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 4	Human astrovirus 4	YYBAEQ.p1845	25392464
D14723.1	2363	2331	1104	70.960686	18.3993	Rotavirus sp. FRV64 mRNA for VP4 (VP8 and VP5 region) complete cds	39010	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Feline rotavirus	Feline rotavirus frv-64	Feline rotavirus frv-64	YYBAEQ.p1845	25392464
DQ125333.1	7437	4053	354	6.9769454	1.87457	Sapovirus Hu/Angelholm/SW278/2004/SE polyprotein mRNA, complete cds; and unknown genes	343513	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Hu/Angelholm/SW278/2004/SE	Sapovirus Hu/Angelholm/SW278/2004/SE	YYBAEQ.p1845	25392464
DQ811788.1	28571	1381	72	0.33401358	0.0992435	TGEV Purdue P115, complete genome	398811	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Alphacoronavirus	Alphacoronavirus 1	TGEV Purdue P115	TGEV Purdue P115	YYBAEQ.p1845	25392464
EF059918.1	750	749	3419	722.8233	179.528	Human rotavirus G12 strain CAU 195 NSP4 gene, complete cds	215680	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus G12	Rotavirus G12	YYBAEQ.p1845	25392464
EF059923.1	2359	2349	60407	3903.67	1008.45	Human rotavirus G9 strain CAU 202 VP4 gene, complete cds	42567	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus G9	Rotavirus G9	YYBAEQ.p1845	25392464
EU681176.2	7842	1419	38	0.71879876	0.190832	Cardiovirus D/VI2229/2004 polyprotein gene, complete cds	552875	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Cardiovirus	Cardiovirus B	Cardiovirus D/VI2229/2004	Cardiovirus D/VI2229/2004	YYBAEQ.p1845	25392464
EU708890.1	3269	3249	1539	70.11927	18.5404	Human rotavirus Ro1845 VP1 protein (VP1) gene, complete cds	557245	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus Ro1845	Human rotavirus Ro1845	YYBAEQ.p1845	25392464
EU708895.1	1007	978	334	51.745625	13.0621	Human rotavirus Ro1845 VP7 protein (VP7) gene, complete cds	557245	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus Ro1845	Human rotavirus Ro1845	YYBAEQ.p1845	25392464
EU708896.1	1546	1546	566	57.266476	14.4179	Human rotavirus Ro1845 NSP1 protein (NSP1) gene, complete cds	557245	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus Ro1845	Human rotavirus Ro1845	YYBAEQ.p1845	25392464
EU708897.1	1022	701	197	25.055046	7.5912	Human rotavirus Ro1845 NSP2 protein (NSP2) gene, complete cds	557245	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus Ro1845	Human rotavirus Ro1845	YYBAEQ.p1845	25392464
EU708898.1	1025	1025	502	78.86514	19.2875	Human rotavirus Ro1845 NSP3 protein (NSP3) gene, complete cds	557245	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus Ro1845	Human rotavirus Ro1845	YYBAEQ.p1845	25392464
EU708899.1	704	704	537	106.922386	30.0398	Human rotavirus Ro1845 NSP4 protein (NSP4) gene, complete cds	557245	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus Ro1845	Human rotavirus Ro1845	YYBAEQ.p1845	25392464
EU708900.1	631	623	253	63.968815	15.7902	Human rotavirus Ro1845 NSP5 protein (NSP5) gene, complete cds	557245	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus Ro1845	Human rotavirus Ro1845	YYBAEQ.p1845	25392464
FJ222451.1	6171	5878	1032	24.109783	6.58596	Astrovirus MLB1, complete genome	568715	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Astrovirus MLB1	unclassified Astrovirus MLB1 subspecies/strain	unclassified Astrovirus MLB1 strain	YYBAEQ.p1845	25392464
FJ361201.1	3267	1737	78	3.5633621	0.940244	Rotavirus A strain 116E/AG segment 1 viral protein 1 (VP1) gene, complete cds	638299	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A strain 116E/AG	Rotavirus A strain 116E/AG	YYBAEQ.p1845	25392464
FJ755404.1	6771	3197	505	10.425615	2.9372	Human astrovirus 1 Beijing/291/2007/CHN, complete genome	626180	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 1 Beijing/291/2007/CHN	Human astrovirus 1 Beijing/291/2007/CHN	YYBAEQ.p1845	25392464
FJ755405.1	6771	3281	1077	22.706993	6.26409	Human astrovirus 1 Beijing/293/2007/CHN, complete genome	626181	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 1 Beijing/293/2007/CHN	Human astrovirus 1 Beijing/293/2007/CHN	YYBAEQ.p1845	25392464
FJ938051.1	29232	2147	96	0.4662334	0.129333	Feline coronavirus RM, complete genome	502100	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Alphacoronavirus	Alphacoronavirus 1	Feline coronavirus RM	Feline coronavirus RM	YYBAEQ.p1845	25392464
FJ938052.1	29306	2655	134	0.67118263	0.180071	Feline coronavirus UU11, complete genome	627432	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Alphacoronavirus	Alphacoronavirus 1	Feline coronavirus UU11	Feline coronavirus UU11	YYBAEQ.p1845	25392464
FJ938053.1	29277	3099	194	0.9388883	0.260958	Feline coronavirus UU7, complete genome	454955	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Alphacoronavirus	Alphacoronavirus 1	Feline coronavirus UU7	Feline coronavirus UU7	YYBAEQ.p1845	25392464
FJ938058.1	28479	1847	102	0.5058421	0.141049	Feline coronavirus UU16, complete genome	627434	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Alphacoronavirus	Alphacoronavirus 1	Feline coronavirus UU16	Feline coronavirus UU16	YYBAEQ.p1845	25392464
FJ938060.1	29256	2035	66	0.31921253	0.0888432	Feline coronavirus UU2, complete genome	502101	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Alphacoronavirus	Alphacoronavirus 1	Feline coronavirus UU2	Feline coronavirus UU2	YYBAEQ.p1845	25392464
FJ938062.1	29266	1414	82	0.39658606	0.110343	Feline coronavirus UU9, complete genome	627436	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Alphacoronavirus	Alphacoronavirus 1	Feline coronavirus UU9	Feline coronavirus UU9	YYBAEQ.p1845	25392464
FJ973620.1	6586	6572	3739	80.59478	22.3578	Astrovirus VA1, complete genome	645687	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 9	Astrovirus VA1	Astrovirus VA1	YYBAEQ.p1845	25392464
GQ225794.1	1194	1193	1856	226.56514	61.2165	Rotavirus A AU32xUK reassortant (UKg9AU32) VP6 protein gene, complete cds	666966	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A AU32xUK reassortant (UKg9AU32)	Rotavirus A AU32xUK reassortant (UKg9AU32)	YYBAEQ.p1845	25392464
GQ225836.1	2643	1343	95	5.3469715	1.41554	Rotavirus A AU32xUK reassortant (UKg9AU32) VP2 protein gene, complete cds	666966	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A AU32xUK reassortant (UKg9AU32)	Rotavirus A AU32xUK reassortant (UKg9AU32)	YYBAEQ.p1845	25392464
GQ415660.1	6534	6157	861	18.95755	5.18942	Mamastrovirus 8 isolate NI-295, complete genome	1239572	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 8	unclassified Mamastrovirus 8 subspecies/strain	unclassified Mamastrovirus 8 strain	YYBAEQ.p1845	25392464
GU017903.2	7529	2977	169	3.2519312	0.883984	Norovirus Hu/GII.14/8533/Maizuru/2008/JPN, complete genome	683855	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus Hu/GII.14/8533/Maizuru/2008/JPN	Norovirus Hu/GII.14/8533/Maizuru/2008/JPN	YYBAEQ.p1845	25392464
GU589579.1	3901	3724	535	19.72034	5.40099	Mammalian orthoreovirus 3 strain Abney segment L3, complete sequence	538123	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	Mammalian orthoreovirus 3	Mammalian orthoreovirus 3	YYBAEQ.p1845	25392464
GU589580.1	2304	1949	499	32.191273	8.5293	Mammalian orthoreovirus 3 strain Abney segment M1, complete sequence	538123	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	Mammalian orthoreovirus 3	Mammalian orthoreovirus 3	YYBAEQ.p1845	25392464
GU589581.1	2207	1895	224	14.907633	3.99706	Mammalian orthoreovirus 3 strain Abney segment M2, complete sequence	538123	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	Mammalian orthoreovirus 3	Mammalian orthoreovirus 3	YYBAEQ.p1845	25392464
GU589584.1	1331	1252	411	47.957664	12.1607	Mammalian orthoreovirus 3 strain Abney segment S2, complete sequence	538123	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	Mammalian orthoreovirus 3	Mammalian orthoreovirus 3	YYBAEQ.p1845	25392464
GU937877.1	3302	3302	75812	3385.663	904.182	Caprine rotavirus A strain GO34 RNA-dependent RNA polymerase (VP1) gene, complete cds	204932	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Caprine rotavirus A	Caprine rotavirus A	YYBAEQ.p1845	25392464
GU937881.1	1356	1353	59881	7251.486	1739.1	Caprine rotavirus A strain GO34 VP6 protein (VP6) gene, complete cds	204932	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Caprine rotavirus A	Caprine rotavirus A	YYBAEQ.p1845	25392464
GU984757.1	1356	1242	5360	586.9096	155.668	Bovine rotavirus A strain 68 VP6 (VP6) gene, complete cds	35333	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Bovine rotavirus A	Bovine rotavirus A	YYBAEQ.p1845	25392464
GU991355.1	7544	2949	254	4.8919396	1.32595	Norovirus Hu/Shanghai/SH312/2009/CHN, complete genome	756497	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus Hu/Shanghai/SH312/2009/CHN	Norovirus Hu/Shanghai/SH312/2009/CHN	YYBAEQ.p1845	25392464
HM011556.1	5387	2249	130	3.7401185	0.950367	Merkel cell polyomavirus isolate R17b, complete genome	493803	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Alphapolyomavirus quintihominis	Merkel cell polyomavirus	Merkel cell polyomavirus	YYBAEQ.p1845	25392464
HQ012370.1	29266	2383	126	0.620827	0.169552	Feline coronavirus UU24, complete genome	871681	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Alphacoronavirus	Alphacoronavirus 1	Feline coronavirus UU24	Feline coronavirus UU24	YYBAEQ.p1845	25392464
HQ012371.1	29274	1715	133	0.6330174	0.178922	Feline coronavirus UU31, complete genome	871682	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Alphacoronavirus	Alphacoronavirus 1	Feline coronavirus UU31	Feline coronavirus UU31	YYBAEQ.p1845	25392464
HQ392470.1	29255	2954	154	0.765676	0.207308	Feline coronavirus UU19, complete genome	906884	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Alphacoronavirus	Alphacoronavirus 1	Feline coronavirus UU19	Feline coronavirus UU19	YYBAEQ.p1845	25392464
HQ392471.1	29252	1489	65	0.3047557	0.087509	Feline coronavirus UU20, complete genome	906885	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Alphacoronavirus	Alphacoronavirus 1	Feline coronavirus UU20	Feline coronavirus UU20	YYBAEQ.p1845	25392464
J02226.1	5130	4839	955	27.390965	7.3313	JC virus complete genome	10632	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Betapolyomavirus secuhominis	JC polyomavirus	JC polyomavirus	YYBAEQ.p1845	25392464
J02400.1	5243	5218	1334	38.31003	10.0201	Simian virus 40 complete genome	1891767	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Betapolyomavirus macacae	unclassified Betapolyomavirus macacae subspecies/strain	unclassified Betapolyomavirus macacae strain	YYBAEQ.p1845	25392464
JF742759.1	6119	3380	196	4.7039704	1.26145	Astrovirus MLB2 isolate MLB2/human/Stl/WD0559/2008, complete genome	683172	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	unclassified Astroviridae genus	Astrovirus MLB2	unclassified Astrovirus MLB2 subspecies/strain	unclassified Astrovirus MLB2 strain	YYBAEQ.p1845	25392464
JN088541.1	8289	1476	51	0.90404224	0.242305	Canine kobuvirus US-PC0082, complete genome	1082189	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Kobuvirus	Aichivirus A	Canine kobuvirus US-PC0082	Canine kobuvirus US-PC0082	YYBAEQ.p1845	25392464
JN648103.1	5413	5124	972	26.02774	7.07169	Canine bocavirus 1 isolate Con-161, complete genome	1511885	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Carnivore bocaparvovirus 2	Canine bocavirus 1	Canine bocavirus 1	YYBAEQ.p1845	25392464
JN799419.1	1436	1399	209	22.515553	5.73175	Mammalian orthoreovirus strain 729 segment S1 sigma-1 gene, complete cds	351073	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	unclassified Mammalian orthoreovirus subspecies/strain	unclassified Mammalian orthoreovirus strain	YYBAEQ.p1845	25392464
JN799421.1	1168	1146	519	62.840866	17.4993	Mammalian orthoreovirus strain 729 segment S3 sigma-NS gene, complete cds	351073	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	unclassified Mammalian orthoreovirus subspecies/strain	unclassified Mammalian orthoreovirus strain	YYBAEQ.p1845	25392464
JN799422.1	1161	1133	285	36.487637	9.66736	Mammalian orthoreovirus strain 729 segment S4 sigma-3 gene, complete cds	351073	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	unclassified Mammalian orthoreovirus subspecies/strain	unclassified Mammalian orthoreovirus strain	YYBAEQ.p1845	25392464
JN799423.1	2306	2232	1442	95.39425	24.6264	Mammalian orthoreovirus strain 729 segment M1 mu-2 gene, complete cds	351073	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	unclassified Mammalian orthoreovirus subspecies/strain	unclassified Mammalian orthoreovirus strain	YYBAEQ.p1845	25392464
JN799425.1	2243	2212	906	60.188725	15.9072	Mammalian orthoreovirus strain 729 segment M3 mu-NS gene, complete cds	351073	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	unclassified Mammalian orthoreovirus subspecies/strain	unclassified Mammalian orthoreovirus strain	YYBAEQ.p1845	25392464
JN799426.1	3857	3843	2009	77.058266	20.5128	Mammalian orthoreovirus strain 729 segment L1 lambda-3 gene, complete cds	351073	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	unclassified Mammalian orthoreovirus subspecies/strain	unclassified Mammalian orthoreovirus strain	YYBAEQ.p1845	25392464
JN799428.1	3903	3868	1066	39.066612	10.7561	Mammalian orthoreovirus strain 729 segment L3 lambda-1 gene, complete cds	351073	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	unclassified Mammalian orthoreovirus subspecies/strain	unclassified Mammalian orthoreovirus strain	YYBAEQ.p1845	25392464
